Domain name,Company name,Twitter,Facebook,lighthouse_metrics,contact_details,Domain_valid,Twitter_valid,Facebook_valid,twitter_details,security_score,response_time
idilenantes.com,Idile,idilenantes,idilegalaxie,"{'mobile': {'performance': 0.35, 'accessibility': 0.89, 'best-practices': 0.79, 'seo': 0.92}, 'desktop': {'performance': 0.33, 'accessibility': 0.89, 'best-practices': 0.79, 'seo': 1}}","{'emails': set(), 'phones': set()}",True,True,True,"{'tweets': 2894, 'following': 1250, 'followers': 3876, 'likes': 142, 'media': 0}",30,1.492569
cave-cairanne.fr,Cave de Cairanne,unknown,unknown,"{'mobile': {'performance': 0.4, 'accessibility': 0.86, 'best-practices': 0.82, 'seo': 0.92}, 'desktop': {'performance': 0.39, 'accessibility': 0.86, 'best-practices': 0.82, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},0,1.424826
breizhoo.fr,Breizhoo,unknown,unknown,"{'mobile': {'performance': 0.61, 'accessibility': 0.68, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.7, 'accessibility': 0.68, 'best-practices': 1, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},25,0.354529
fqcq.qc.ca,FQCQ,unknown,unknown,"{'mobile': {'performance': 0.42, 'accessibility': 0.56, 'best-practices': 0.96, 'seo': 0.85}, 'desktop': {'performance': 0.48, 'accessibility': 0.6, 'best-practices': 0.96, 'seo': 0.85}}","{'emails': {'info@fqcq.qc.ca'}, 'phones': {'514-252-3050'}}",True,True,True,{},30,0.568179
centredart.net,,unknown,unknown,"{'mobile': {'performance': 0.5, 'accessibility': 0.67, 'best-practices': 0.75, 'seo': 0.92}, 'desktop': {'performance': 0.5, 'accessibility': 0.67, 'best-practices': 0.75, 'seo': 0.92}}","{'emails': {'info@centredart.net'}, 'phones': {'1-866-775-2829', '180/155$/145$', '130/110$/105$', '190/165$/155$'}}",True,True,True,{},0,0.590536
pastis.fi,Ravintola Pastis / Muru Atelier Oy,unknown,unknown,"{'mobile': {'performance': 0.61, 'accessibility': 0.88, 'best-practices': 0.75, 'seo': 0.92}, 'desktop': {'performance': 0.65, 'accessibility': 0.88, 'best-practices': 0.75, 'seo': 0.92}}","{'emails': {'varaukset@pastis.fi'}, 'phones': {'15.30-23.30', '0300472336(0,34', '1.7.-11.8.'}}",True,True,True,{},25,0.454391
restaurantreykjavik.is,Restaurant Reykjavík,unknown,unknown,"{'mobile': {'performance': 0.97, 'accessibility': 0.81, 'best-practices': 0.82, 'seo': 0.91}, 'desktop': {'performance': 0.84, 'accessibility': 0.81, 'best-practices': 0.82, 'seo': 0.91}}","{'emails': set(), 'phones': set()}",True,True,True,{},10,10.624518
champagnedevenoge.com,Champagne de Venoge,unknown,champagnedevenoge,"{'mobile': {'performance': 0.36, 'accessibility': 0.9, 'best-practices': 0.96, 'seo': 0.85}, 'desktop': {'performance': 0.48, 'accessibility': 0.9, 'best-practices': 0.96, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,{},50,3.894671
bombabar.com.au,Bomba,bombabar,bombabar,"{'mobile': {'performance': 0.45, 'accessibility': 0.78, 'best-practices': 0.96, 'seo': 0.85}, 'desktop': {'performance': 0.39, 'accessibility': 0.78, 'best-practices': 0.96, 'seo': 0.85}}","{'emails': set(), 'phones': {'0352921078', '03529210780', '035292107803529210780'}}",True,True,True,"{'tweets': 3958, 'following': 1763, 'followers': 3429, 'likes': 579, 'media': 0}",0,0.369074
microdulac.com,Microbrasserie du Lac-St-Jean,microdulac,microdulac,"{'mobile': {'performance': 0.55, 'accessibility': 0.7, 'best-practices': 0.82, 'seo': 0.85}, 'desktop': {'performance': 0.55, 'accessibility': 0.7, 'best-practices': 0.82, 'seo': 0.85}}","{'emails': set(), 'phones': {'418345-8758'}}",True,True,True,{},25,0.468748
victoriahall.fr,Victoria Hall,unknown,victoriahalllyon,"{'mobile': {'performance': 0.44, 'accessibility': 0.8, 'best-practices': 0.82, 'seo': 1}, 'desktop': {'performance': 0.5, 'accessibility': 0.8, 'best-practices': 0.82, 'seo': 1}}","{'emails': {'contact@victoriahall.fr'}, 'phones': {'0437280797'}}",True,True,True,{},20,0.520538
petitmarguery-rivegauche.com,Petit Marguery Rive Gauche,petitmarguery,aupetitmarguery,"{'mobile': {'performance': 0.35, 'accessibility': 0.63, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.42, 'accessibility': 0.63, 'best-practices': 1, 'seo': 0.92}}","{'emails': {'contact@petitmarguery.com'}, 'phones': {'0143315859', '0662751953'}}",True,True,True,{},40,4.716232
bernard-et-fils-traiteur.com,Bernard & Fils Traiteur,unknown,bernardetfilstraiteur,"{'mobile': {'performance': 0.64, 'accessibility': 0.83, 'best-practices': 1, 'seo': 1}, 'desktop': {'performance': 0.63, 'accessibility': 0.83, 'best-practices': 1, 'seo': 1}}","{'emails': set(), 'phones': set()}",True,True,True,{},15,1.287407
vs-p.ca,Vignoble Ste,stepetronille,vignoblesaintepetronille,"{'mobile': {'performance': 0.53, 'accessibility': 0.89, 'best-practices': 0.93, 'seo': 0.85}, 'desktop': {'performance': 0.47, 'accessibility': 0.89, 'best-practices': 0.93, 'seo': 0.85}}","{'emails': {'gabrielle@vs-p.ca', 'info@vs-p.ca'}, 'phones': {'418-828-9554'}}",True,True,True,{},25,1.862965
labaguedekenza.com,La Bague de Kenza,unknown,unknown,"{'mobile': {'performance': 0.8, 'accessibility': 0.58, 'best-practices': 0.75, 'seo': 0.61}, 'desktop': {'performance': 0.84, 'accessibility': 0.58, 'best-practices': 0.75, 'seo': 0.61}}","{'emails': set(), 'phones': set()}",True,True,True,{},5,0.190509
durig.ch,Durig Chocolatier,unknown,durig.chocolatier,"{'mobile': {'performance': 0.59, 'accessibility': 0.86, 'best-practices': 1, 'seo': 1}, 'desktop': {'performance': 0.7, 'accessibility': 0.86, 'best-practices': 1, 'seo': 1}}","{'emails': {'info@durig.chBOUTIQUE', 'info@durig.ch'}, 'phones': {'0216012435', '0215253931'}}",True,True,True,{},30,0.277923
holsteinquebec.com,Holstein Québec,unknown,unknown,"{'mobile': {'performance': 0.55, 'accessibility': 0.79, 'best-practices': 0.96, 'seo': 0.85}, 'desktop': {'performance': 0.54, 'accessibility': 0.79, 'best-practices': 0.96, 'seo': 0.85}}","{'emails': set(), 'phones': {'96761808-123-4567', '26272829303112345678910111213141516171819202122232425262728293012345', '96761808-123', '450778-9636', '262728293031123456789101112131415161718192021222324252627282930123456', '450778-9637'}}",True,True,True,{},0,1.623204
silly-beer.com,Brasserie de Silly,unknown,unknown,"{'mobile': {'performance': 0.46, 'accessibility': 0.91, 'best-practices': 0.75, 'seo': 1}, 'desktop': {'performance': 0.42, 'accessibility': 0.91, 'best-practices': 0.75, 'seo': 1}}","{'emails': {'silly@silly-beer.com', 'silly@silly-beer.comCopyright'}, 'phones': {'+3268250480'}}",True,True,True,{},5,0.265169
hotel-aiguilledumidi.com,】Hotel Aiguille du Midi,unknown,hotelaiguilledumidi,"{'mobile': {'performance': 0.3, 'accessibility': 0.89, 'best-practices': 0.93, 'seo': 1}, 'desktop': {'performance': 0.31, 'accessibility': 0.89, 'best-practices': 0.93, 'seo': 1}}","{'emails': {'info@hotel-aiguilledumidi.com'}, 'phones': {'19/05/2024', '18/03/2024', '02/04/2024', '19/03/2024', '03/04/2024', '03/06/2024', '+33(0)4505300', '+33(0)450530065', '02/06/2024', '0450530065', '27/05/2024'}}",True,True,True,{},0,1.184221
nappes.com,Nappes,unknown,unknown,unknown,"{'emails': set(), 'phones': set()}",True,True,True,{},20,1.531804
rivalis.fr,Rivalis,rivalis,groupe.rivalis,"{'mobile': {'performance': 0.53, 'accessibility': 0.93, 'best-practices': 0.75, 'seo': 0.92}, 'desktop': {'performance': 0.48, 'accessibility': 0.93, 'best-practices': 0.75, 'seo': 0.92}}","{'emails': {'info@rivalis.fr', '52info@rivalis.frCONTACTEZ', '52info@rivalis.fr', 'info@cabinetbouchara.com'}, 'phones': {'0389410052'}}",True,True,True,"{'tweets': 3946, 'following': 1081, 'followers': 1723, 'likes': 98, 'media': 0}",5,0.374033
latupina.com,La Tupina,latupina,latupina,"{'mobile': {'performance': 0.89, 'accessibility': 0.91, 'best-practices': 1, 'seo': 0.91}, 'desktop': {'performance': 0.78, 'accessibility': 0.91, 'best-practices': 1, 'seo': 0.91}}","{'emails': set(), 'phones': set()}",True,True,True,{},25,0.449125
cubacompagnie.com,Cuba Compagnie Cafe,cubacompagnie,cubacompagniecafe,"{'mobile': {'performance': 0.37, 'accessibility': 0.91, 'best-practices': 0.57, 'seo': 0.85}, 'desktop': {'performance': 0.37, 'accessibility': 0.91, 'best-practices': 0.57, 'seo': 0.85}}","{'emails': {'cubacompagniecafe@gmail.com'}, 'phones': {'+33148060711'}}",True,True,True,"{'tweets': 126, 'following': 21, 'followers': 110, 'likes': 31, 'media': 0}",0,0.318198
lemascandille.com,Le Mas Candille,lemascandille,lemascandille,"{'mobile': {'performance': 0.53, 'accessibility': 0.86, 'best-practices': 1, 'seo': 0.83}, 'desktop': {'performance': 0.47, 'accessibility': 0.86, 'best-practices': 1, 'seo': 0.83}}","{'emails': set(), 'phones': {'0492284343'}}",True,True,True,"{'tweets': 5218, 'following': 1770, 'followers': 2614, 'likes': 7345, 'media': 0}",50,0.418118
orpailleur.ca,Vignoble de l'Orpailleur,unknown,vignobledelorpailleur,"{'mobile': {'performance': 0.6, 'accessibility': 0.97, 'best-practices': 0.75, 'seo': 1}, 'desktop': {'performance': 0.7, 'accessibility': 0.97, 'best-practices': 0.75, 'seo': 1}}","{'emails': {'info@orpailleur.ca'}, 'phones': {'0450-295-2763'}}",True,True,True,{},0,0.351113
billscafes.co.uk,Bills Cafés,billscafes,billscafes,unknown,"{'emails': set(), 'phones': set()}",True,True,True,{},0,0.987023
vinodis.com,Vinodis,vinodis,vinodis,"{'mobile': {'performance': 0.44, 'accessibility': 0.74, 'best-practices': 0.96, 'seo': 0.69}, 'desktop': {'performance': 0.47, 'accessibility': 0.74, 'best-practices': 0.96, 'seo': 0.77}}","{'emails': {'vinodis@vinodis.com'}, 'phones': {'2024-04-03', '2024-04-24', '0769349758', '2024-04-26', '2024-04-28', '123456789+', '2024-05-02', '2024-05-03', '2024-03-21', '+32477611328'}}",True,True,True,{},25,0.064128
narvesen.lv,Narvesen,narvesenlv,narvesenlv,unknown,"{'emails': set(), 'phones': set()}",True,True,True,"{'tweets': 3764, 'following': 66, 'followers': 4832, 'likes': 1262, 'media': 0}",25,1.000134
roffy.fr,Mentions légales,grottesderoffy,campinglesgrottesderoffy,"{'mobile': {'performance': 0.18, 'accessibility': 0.76, 'best-practices': 0.89, 'seo': 0.85}, 'desktop': {'performance': 0.17, 'accessibility': 0.76, 'best-practices': 0.89, 'seo': 0.85}}","{'emails': set(), 'phones': {'44,904152-', '+33(0)5535915', '+33(0)553591561'}}",True,True,True,"{'tweets': 220, 'following': 0, 'followers': 186, 'likes': 0, 'media': 0}",10,0.57985
la-cle.ch,La clé,unknown,lacle.guide,"{'mobile': {'performance': 0.26, 'accessibility': 0.9, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.43, 'accessibility': 0.9, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': {'info@dipi.fun', '00info@dipi.fun'}, 'phones': {'+41(0)219437700', '+41(0)2194377'}}",True,True,True,{},40,1.630173
thebuzzcafe.com,The Buzz Cafe,thebuzzcafeop,thebuzzcafe,"{'mobile': {'performance': 0.34, 'accessibility': 1, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.36, 'accessibility': 1, 'best-practices': 1, 'seo': 0.92}}","{'emails': set(), 'phones': {'60304(708)524-2899', '60304(708)524'}}",True,True,True,{},25,0.391808
saintveran.com,Les amis de Saint-Véran,unknown,unknown,"{'mobile': {'performance': 0.57, 'accessibility': 0.78, 'best-practices': 0.82, 'seo': 0.92}, 'desktop': {'performance': 0.56, 'accessibility': 0.78, 'best-practices': 0.82, 'seo': 0.92}}","{'emails': {'lesamisdesaintveran@saintveran.com'}, 'phones': set()}",True,True,True,{},0,0.657382
damiengermanier.ch,Damien Germanier,unknown,restaurantdamiengermanier,"{'mobile': {'performance': 0.38, 'accessibility': 1, 'best-practices': 0.79, 'seo': 0.92}, 'desktop': {'performance': 0.36, 'accessibility': 1, 'best-practices': 0.79, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},45,1.792331
valinouet.qc.ca,Le Valinouët,levalinout,valinouet,"{'mobile': {'performance': 0.54, 'accessibility': 0.77, 'best-practices': 0.71, 'seo': 0.92}, 'desktop': {'performance': 0.5, 'accessibility': 0.77, 'best-practices': 0.71, 'seo': 0.92}}","{'emails': {'infos@valinouet.qc.ca'}, 'phones': {'1-866-260-8254', '418673-6455'}}",True,True,True,"{'tweets': 1678, 'following': 24, 'followers': 156, 'likes': 0, 'media': 0}",25,6.861836
lecafedeschats.fr,Le café des chats,lecafedeschats,lecafedeschats,"{'mobile': {'performance': 0.72, 'accessibility': 0.85, 'best-practices': 1, 'seo': 0.85}, 'desktop': {'performance': 0.86, 'accessibility': 0.85, 'best-practices': 1, 'seo': 0.85}}","{'emails': {'contact@lecafedeschats.fr'}, 'phones': {'18089001535412591'}}",True,True,True,{},25,0.766799
baumard.fr,Domaine des Baumard,domainebaumard,vinsdeloire.baumard,"{'mobile': {'performance': 0.23, 'accessibility': 0.87, 'best-practices': 0.96, 'seo': 1}, 'desktop': {'performance': 0.26, 'accessibility': 0.87, 'best-practices': 0.96, 'seo': 1}}","{'emails': {'contact@baumard.fr'}, 'phones': {'+33(0)241787003', '+33(0)2417870', '+33241787003', '+332417870'}}",True,True,True,"{'tweets': 605, 'following': 881, 'followers': 685, 'likes': 117, 'media': 0}",30,0.40304
gratienmeyer.com,Gratien & Meyer,unknown,gratienetmeyer,"{'mobile': {'performance': 0.69, 'accessibility': 0.88, 'best-practices': 1, 'seo': 1}, 'desktop': {'performance': 0.78, 'accessibility': 0.88, 'best-practices': 1, 'seo': 1}}","{'emails': set(), 'phones': set()}",True,True,True,{},0,1.146754
cavaille.com,Cavaillé,unknown,unknown,"{'mobile': {'performance': 0.59, 'accessibility': 0.86, 'best-practices': 0.96, 'seo': 0.69}, 'desktop': {'performance': 0.62, 'accessibility': 0.86, 'best-practices': 0.96, 'seo': 0.77}}","{'emails': {'web@cavaille.com'}, 'phones': {'+3304796104', '+330479610490'}}",True,True,True,{},20,0.45026
restaurantlacasserole.fr,,unknown,unknown,"{'mobile': {'performance': 0.39, 'accessibility': 0.89, 'best-practices': 0.79, 'seo': 0.92}, 'desktop': {'performance': 0.41, 'accessibility': 0.89, 'best-practices': 0.79, 'seo': 0.92}}","{'emails': {'info@la-casserole.fr'}, 'phones': {'0388364968'}}",True,True,True,{},0,3.803922
ogier.fr,OGIER,unknown,unknown,"{'mobile': {'performance': 0.16, 'accessibility': 0.79, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.19, 'accessibility': 0.79, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': {'boutique@ogier.fr'}, 'phones': {'0490393241'}}",True,True,True,{},20,1.122439
mcauslan.com,Bierestambroise,bierestambroise,bierestambroise,unknown,"{'emails': set(), 'phones': set()}",True,True,True,"{'tweets': 736, 'following': 513, 'followers': 2792, 'likes': 1691, 'media': 0}",0,1.229685
bistrodelanse.com,Bistro de L’Anse,unknown,unknown,unknown,"{'emails': set(), 'phones': set()}",True,True,True,{},25,5.527014
cave-orschwiller.fr,Cave Les Faîtières D'Orschwiller-Kintzheim,unknown,unknown,unknown,"{'emails': set(), 'phones': set()}",True,True,True,{},20,0.48841
vignoblelangegardien.com,Gardien,unknown,unknown,"{'mobile': {'performance': 0.35, 'accessibility': 0.83, 'best-practices': 0.96, 'seo': 0.85}, 'desktop': {'performance': 0.43, 'accessibility': 0.83, 'best-practices': 0.96, 'seo': 0.85}}","{'emails': set(), 'phones': {'1608$22.00'}}",True,True,True,{},20,1.048814
auberge-la-gaillotiere.fr,Auberge la Gaillotière,unknown,unknown,"{'mobile': {'performance': 0.25, 'accessibility': 0.69, 'best-practices': 0.75, 'seo': 0.92}, 'desktop': {'performance': 0.25, 'accessibility': 0.71, 'best-practices': 0.75, 'seo': 0.92}}","{'emails': set(), 'phones': {'02/11/2024', '03/01/2025', '18/10/2024', '01/07/2024', '19/10/2024', '03/05/2024', '31/08/2024', '05/04/2024', '0228213116', '0251729565', '06/04/2024', '06/07/2024', '04/05/2024', '01/11/2024', '20/12/2024', '24/06/2024', '27/09/2024', '01/01/2024', '05/07/2024', '25/06/2024', '30/08/2024', '21/12/2024', '28/09/2024'}}",True,True,True,{},0,1.572716
orangerie-du-chateau.fr,L'Orangerie du Château,unknown,lorangerieduchateaublois,"{'mobile': {'performance': 0.66, 'accessibility': 0.89, 'best-practices': 0.96, 'seo': 1}, 'desktop': {'performance': 0.66, 'accessibility': 0.89, 'best-practices': 0.96, 'seo': 1}}","{'emails': set(), 'phones': set()}",True,True,True,{},30,1.547692
huitriere-eole.be,NOWA,unknown,unknown,"{'mobile': {'performance': 0.46, 'accessibility': 0.92, 'best-practices': 0.79, 'seo': 0.92}, 'desktop': {'performance': 0.48, 'accessibility': 0.92, 'best-practices': 0.79, 'seo': 0.92}}","{'emails': {'info@huitriere-eole.be'}, 'phones': set()}",True,True,True,{},25,0.172488
noglu.fr,Noglu,nogluparis,noglu,"{'mobile': {'performance': 0.58, 'accessibility': 0.8, 'best-practices': 0.79, 'seo': 0.92}, 'desktop': {'performance': 0.6, 'accessibility': 0.8, 'best-practices': 0.79, 'seo': 0.92}}","{'emails': {'contact@noglu.fr', 'contact@noglu.frTel'}, 'phones': {'0145446015', '+1(646)8959798', '+1(646)895', '0142365250', '0158901812'}}",True,True,True,{},0,0.444023
vignoblescapdemourlin.com,Vignobles Capdemourlin,unknown,vignoblescapdemourlin,"{'mobile': {'performance': 0.44, 'accessibility': 0.79, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.42, 'accessibility': 0.79, 'best-practices': 1, 'seo': 0.92}}","{'emails': set(), 'phones': {'+335577462', '+33557746206'}}",True,True,True,{},20,2.491092
golfclub-soufflenheim.com,Golf International Soufflenheim Baden-Baden,unknown,unknown,"{'mobile': {'performance': 0.35, 'accessibility': 0.85, 'best-practices': 0.71, 'seo': 1}, 'desktop': {'performance': 0.37, 'accessibility': 0.85, 'best-practices': 0.71, 'seo': 1}}","{'emails': {'lepanorama@golfclub-soufflenheim.com', 'info@golfclub-soufflenheim.com'}, 'phones': {'05/06/2024', '08/06/2024', '14/06/2024', '+33(0)388057345(', '+33(0)388057345', '+33(0)3880577', '+33(0)3880573', '+33(0)388057700', '09/06/2024'}}",True,True,True,{},0,1.647961
hoteldeluxe.info,HoteldeLuxe,unknown,unknown,"{'mobile': {'performance': 0.68, 'accessibility': 0.86, 'best-practices': 0.75, 'seo': 1}, 'desktop': {'performance': 0.77, 'accessibility': 0.86, 'best-practices': 0.75, 'seo': 1}}","{'emails': set(), 'phones': set()}",True,True,True,{},25,0.332771
bache-gabrielsen.com,Bache-Gabrielsen,unknown,bachegabrielsenfrance,"{'mobile': {'performance': 0.29, 'accessibility': 0.88, 'best-practices': 0.75, 'seo': 0.92}, 'desktop': {'performance': 0.15, 'accessibility': 0.88, 'best-practices': 0.79, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},30,1.823052
vertmont.fr,Vert Mont,unknown,unknown,"{'mobile': {'performance': 0.54, 'accessibility': 0.79, 'best-practices': 0.93, 'seo': 0.92}, 'desktop': {'performance': 0.6, 'accessibility': 0.79, 'best-practices': 0.93, 'seo': 0.92}}","{'emails': {'job@vertmont.fr', 'info@vertmont.fr'}, 'phones': set()}",True,True,True,{},25,0.57719
lemasdesarmes.com,Mas des Armes,unknown,unknown,"{'mobile': {'performance': 0.51, 'accessibility': 0.82, 'best-practices': 1, 'seo': 0.85}, 'desktop': {'performance': 0.54, 'accessibility': 0.82, 'best-practices': 1, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,{},25,2.977537
bayle-carreau.com,Www.bayle-carreau.com,unknown,baylecarreau,"{'mobile': {'performance': 0.57, 'accessibility': 0.81, 'best-practices': 0.93, 'seo': 0.85}, 'desktop': {'performance': 0.6, 'accessibility': 0.81, 'best-practices': 0.93, 'seo': 0.92}}","{'emails': {'contact@bayle-carreau.com'}, 'phones': {'0557643243'}}",True,True,True,{},0,0.436437
diabolopizza.ch,Diabolo Pizza,unknown,restaurantdiabolopizza,"{'mobile': {'performance': 0.55, 'accessibility': 0.83, 'best-practices': 0.96, 'seo': 1}, 'desktop': {'performance': 0.39, 'accessibility': 0.83, 'best-practices': 0.96, 'seo': 1}}","{'emails': set(), 'phones': {'0216015656'}}",True,True,True,{},40,0.37582
levignobleduruisseau.com,Le Vignoble du Ruisseau,unknown,vignobleduruisseau,"{'mobile': {'performance': 0.53, 'accessibility': 0.9, 'best-practices': 0.93, 'seo': 1}, 'desktop': {'performance': 0.64, 'accessibility': 0.9, 'best-practices': 0.93, 'seo': 1}}","{'emails': {'info@levignobleduruisseau.com'}, 'phones': {'(450)538-3782'}}",True,True,True,{},25,1.437149
